Martin Currie European Inv Tst,MCE,0569620,FTSE Fledgling,137.000000,
Hanover International,HVR,0411442,FTSE Fledgling,120.500000,
Rok property solutions,ROK,0327895,FTSE Fledgling,175.500000,
Gartmore Smaller Companies,GSM,0532309,FTSE Fledgling,247.000000,
Falcon Investment Trust,FLN,3094248,FTSE Fledgling,91.000000,
Edinburgh Small Companies Trust,EFS,0295958,FTSE SmallCap,52.750000,
AIM Trust,ATR,0011206,FTSE SmallCap,85.000000,
Rights & Issues Investment Trust,RIIC,0739229,Ineligible,1435.000000,
Rights and Issues Inv Trust,RIII,0739207,Ineligible,500.000000,
Aberforth Geared Cap & Inc Tst (Inc Shs),AFHI,3110003,Ineligible,100.000000,
Aberforth Geared Cap & Inc Tst (Cap Shs),AFHC,3110014,Ineligible,100.000000,
Volex Group,VLX,0939007,FTSE SmallCap,122.500000,
Intec Telecom Systems,ITL,0672506,FTSE SmallCap,18.500000,
M&G High Income Inv Trust,MGHI,0553281,Ineligible,59.000000,
M&G High Income Inv Tst Capital Shs,MGHC,0553270,Ineligible,5.000000,
Pacific Horizon Investment Trust,PHI,0666747,FTSE Fledgling,45.000000,
Hamleys,HYL,0262640,FTSE Fledgling,163.500000,
Ottakars,OKR,0265188,FTSE Fledgling,171.500000,
Learning Technology,LTY,0613549,FTSE Fledgling,38.500000,
Close Brothers Venture Capital Tr.,CVC,0203962,Ineligible,95.000000,
Legal & General Uk Select It,LGU,0502498,FTSE Fledgling,101.500000,
Tadpole Technology,TAD,0870593,FTSE Fledgling,17.000000,
Northern 2 VCT,NTV,0535643,Ineligible,75.000000,
M.L. Laboratories,MLB,0555470,FTSE SmallCap,21.500000,
AIM VCT 2,AIC,0205753,Ineligible,81.000000,
Flying Brands,FBDU,0343705,FTSE Fledgling,125.500000,
Cosalt,CSLT,0226505,FTSE Fledgling,269.500000,
Baillie Gifford Shin Nippon,BGS,0070627,FTSE Fledgling,108.750000,
Gresham Computing,GHT,0880882,FTSE Fledgling,69.500000,
KBC Advanced Technologies,KBC,0480464,FTSE Fledgling,66.500000,
Waterman Group,WTM,0942254,FTSE Fledgling,120.500000,
Birse Group,BIE,0100568,FTSE Fledgling,17.250000,
Bede,BED,0202345,FTSE Fledgling,114.000000,
Aberdeen Asian Smlr Co Inv Tst,AAS,0010076,FTSE Fledgling,110.500000,
Infast Group,INS,0553021,FTSE Fledgling,28.750000,
BFS Managed Properties,BFM,3062591,Ineligible,37.000000,
Park Group,PKG,0671064,FTSE Fledgling,20.000000,
McLeod Russel Holdings,MCR,0553173,FTSE Fledgling,59.500000,
Merivale Moore,MVM,0580706,FTSE Fledgling,166.000000,
Rugby Estates,RES,0760155,FTSE Fledgling,245.500000,
Prelude Trust,PDT,0699248,FTSE Fledgling,90.000000,
Zetters,ZTTR,0989488,FTSE Fledgling,117.000000,
Baggeridge Brick,BGBK,0070360,FTSE Fledgling,77.500000,
600 Group,SIXH,0812164,FTSE Fledgling,56.500000,
Northern Venture Trust,NVT,0645070,Ineligible,77.000000,
Sirdar,SRDR,0812302,FTSE Fledgling,67.500000,
Burn Stewart Distillers,BRS,0155159,FTSE Fledgling,48.000000,
Newcastle United,NCU,0657279,FTSE Fledgling,21.500000,
Martin Currie Inc & Gwth Trust Inc,MGTI,0568724,Ineligible,56.000000,
Martin Currie Inc & Gwth Trust Cap,MGTC,0568809,Ineligible,10.500000,
Xaar,XAR,0157081,FTSE SmallCap,52.000000,
Impax Environmental Markets,IEM,3123249,,61.500000,
Pura,PUA,0005607,FTSE Fledgling,70.000000,
MTL Instruments Group,MTI,0550776,FTSE Fledgling,165.000000,
SDL,SDL,0937636,FTSE Fledgling,57.000000,
Chaucer Holdings,CHU,0029395,FTSE Fledgling,33.000000,
Special Utilities Inv Tst Inc,SPLI,0346362,Ineligible,64.000000,
Henderson European Microtrust,HEU,0964559,FTSE Fledgling,35.500000,
Scottish Oriental Smaller Companies,SST,0783613,FTSE Fledgling,119.000000,
Estates & Agency Holdings,ESA,0321518,,575.000000,
3PC Investment Trust PLC,TPC,3038332,FTSE Fledgling,70.500000,
Westbury Property Fund Ld (Inc shs),WPFI,3136797,Ineligible,99.500000,
Westbury Property Fund Ld (Cap shs),WPFC,3136805,Ineligible,96.500000,
H.R.Owen,HRO,0520252,FTSE Fledgling,159.500000,
Renaissance US Growth&Inc Tst,RUG,0732518,FTSE Fledgling,149.500000,
Quester VCT 3,QUS,0059262,Ineligible,62.500000,
Generics Group AG,GEN,3048160,,27.500000,
Jupiter Primadona Growth Trust,JPG,0703376,FTSE Fledgling,430.000000,
Martin Currie Japan IT,MCJ,0562704,FTSE Fledgling,63.500000,
Incisive Media,INM,0325253,FTSE Fledgling,59.000000,
Mallet,MAE,0558350,FTSE Fledgling,210.500000,
Antisoma,ASM,0945565,FTSE Fledgling,14.000000,
Firth Rixson,FRX,0476645,FTSE Fledgling,15.000000,
Group Trust,GPT,0392354,Ineligible,51.000000,
Man Alternative Investments,MAIL,3034192,Ineligible,87.500000,
Primary Health Prop.,PHP,0701552,FTSE Fledgling,175.000000,
Hornby,HRN,0438151,FTSE Fledgling,396.500000,
Anglo-Eastern Plantations,AEP,0036577,FTSE Fledgling,71.500000,
ICM Computer Group,ICM,0276447,FTSE Fledgling,145.000000,
Pochins,PCH,0692601,FTSE Fledgling,137.750000,
Framlington Income & Capital Trust,FRNI,0633310,Ineligible,37.000000,
Framlington Income & Capital Trust (Cap),FRNC,0633354,Ineligible,57.000000,
UK Select Trust,UKT,0461823,Ineligible,0.685000,
Murray VCT 3,MYV,0257743,Ineligible,70.000000,
Oxford Biomedica,OXB,0664815,FTSE SmallCap,12.000000,
Melrose Resources,MRS,0935458,FTSE Fledgling,173.500000,
Invesco Perpetual European Inv Tst,IPE,0323406,FTSE Fledgling,78.000000,
Jupiter Dividend & Growth Trust,JDT,0852784,FTSE SmallCap,17.500000,
Zotefoams,ZTF,0989660,FTSE Fledgling,77.000000,
Clarkson,CKN,0201836,FTSE Fledgling,196.000000,
Air Partner,AIP,0011530,FTSE Fledgling,309.000000,
Integrated Dental Holdings,INTD,3122893,,92.000000,
Microgen,MCGN,0586953,FTSE SmallCap,43.000000,
Hercules Property Services,HPS,0422563,FTSE SmallCap,152.500000,
INVESCO Tokyo Trust,ITY,0453552,FTSE Fledgling,24.250000,
Capital Gearing Trust,CGT,0173861,FTSE Fledgling,1170.000000,
Boosey & Hawkes,BAKS,0289434,FTSE Fledgling,131.500000,
Property Income & Growth Fund,PIG,3043206,Ineligible,31.000000,
Property Acquisition & Management,PAQ,0665001,Ineligible,46.500000,
UK Land,UKL,0918103,FTSE Fledgling,295.000000,
Genetix Group,GTX,0127686,FTSE Fledgling,34.500000,
Tottenham Hotspur,TTNM,0896298,FTSE Fledgling,26.000000,
Trafficmaster,TFC,0721594,FTSE SmallCap,21.000000,
Moss Bros Group,MOSB,0605610,FTSE Fledgling,29.000000,
Old Mutual South Africa Trust,OMT,0659941,FTSE Fledgling,50.500000,
Syltone,SYLT,0868383,FTSE Fledgling,103.500000,
Vislink,VLK,0148289,FTSE Fledgling,26.000000,
Royal London UK Eqty & Inc Trust,RLU,3079405,FTSE SmallCap,37.500000,
Britannic UK Income Trust,BRU,3055148,Ineligible,17.500000,
Fleming Managed Income,FGI,0139346,FTSE Fledgling,77.000000,
Exploration Co,EXPL,0326502,FTSE Fledgling,215.000000,
Murray VCT 4,MUV,0412285,Ineligible,69.500000,
Ivory & Sime UK Smaller Companies Trust,ISU,0454351,FTSE Fledgling,118.500000,
Newport Holdings,NPT,0637301,FTSE Fledgling,126.500000,
QA,QA.,0665788,FTSE Fledgling,28.000000,
Life Offices Opportunities Trust,LOT,0529914,FTSE Fledgling,106.500000,
Anglo Pacific Group,APF,0644936,FTSE Fledgling,29.500000,
Smaller Companies Value Trust (Cap),SVLC,3152856,Ineligible,65.000000,
Smaller Companies Value Trust (Inc),SVLI,3152845,Ineligible,61.000000,
Amstrad,AMT,0095385,FTSE Fledgling,32.000000,
Liontrust First Uk,LFR,0742380,FTSE Fledgling,99.500000,
Energy Capital Investment Co,ECP,0313968,FTSE Fledgling,110.000000,
Navan Mining,NVM,0693068,FTSE Fledgling,11.250000,
Panther Securities,PNS,0513207,FTSE Fledgling,150.000000,
Edinburgh Income & Value Trust,EIV,0567118,FTSE Fledgling,107.500000,
Leeds United,LUFC,0852900,FTSE Fledgling,7.250000,
JPMorgan Fleming Worldwide Inc IT,JFWI,0348926,FTSE Fledgling,32.500000,
London & Assoc Properties,LAS,0523422,FTSE Fledgling,31.250000,
Henderson Geared Income & Growth Tst,HGR,0400020,FTSE Fledgling,100.000000,
JP Morgan Fleming Chinese Inv Tst,JMC,0343501,FTSE Fledgling,42.000000,
Wigmore Property Investment Tst,WGM,0965477,FTSE Fledgling,119.500000,
Tarsus Group,TRS,0067533,FTSE Fledgling,64.500000,
Reed Executive,RDX,0729929,FTSE Fledgling,134.500000,
Brunel Holdings,BMU,0963749,FTSE Fledgling,68.000000,
Perpetual Japanese Inv Trust,PJI,0682958,FTSE Fledgling,34.250000,
Abbeycrest,ACR,0003719,FTSE Fledgling,97.500000,
Provalis,PRO,0146089,FTSE Fledgling,7.250000,
Watermark Group,WMK,0942209,FTSE Fledgling,103.000000,
Nationwide Accident Repair Services,NAC,0682505,Ineligible,91.000000,
Stirling Group,STRG,0850205,FTSE Fledgling,26.500000,
CML Microsystems,CML,0160294,FTSE SmallCap,162.500000,
Sirius Financial Solutions,SIR,0294052,FTSE Fledgling,133.500000,
City Of Oxford Geared Inc Trust: Cap Shs,COGI,0435378,Ineligible,37.500000,
City Of Oxford Geared Inc Trust,COG,0435389,Ineligible,30.000000,
El Oro Mining&Exploration Co,EOM,0307604,FTSE Fledgling,525.000000,
Finsbury Smaller Quoted Companies Trust,FSQ,0748128,FTSE Fledgling,151.500000,
Mid Wynd Inter Inv Trust,MWY,0589383,FTSE Fledgling,470.000000,
Latchways,LTC,0157296,FTSE Fledgling,217.500000,
Royal Doulton,RDN,0760456,FTSE Fledgling,7.000000,
Springwood,SWO,0836250,FTSE Fledgling,107.000000,
Lincat Group,LCT,0517049,FTSE Fledgling,287.500000,
Close Brothers Protected VCT,CPV,0204006,Ineligible,82.000000,
Wellington Holdings,WLN,0947390,FTSE Fledgling,95.500000,
Crown Sports,CSP,0293639,FTSE Fledgling,7.750000,
API Group,API,0059206,FTSE Fledgling,66.500000,
Enterprise Venture Capital Trust,ENV,0318413,Ineligible,52.500000,
Enterprise Venture Capital Trust A,ENVA,0258296,Ineligible,62.500000,
Comino Group,CMO,0212601,FTSE Fledgling,161.500000,
Leggmason Investor Enterprise,LIE,0610841,FTSE Fledgling,81.000000,
Beale,BAE,0255929,FTSE Fledgling,108.000000,
Izodia,IZO,0462387,FTSE Fledgling,37.500000,
Applied Optical Technologies,ALT,0046219,FTSE Fledgling,41.000000,
Deutsche Latin American Cos Tst,DEL,0604877,FTSE Fledgling,45.250000,
Glasgow Income Trust,GLS,0370866,FTSE Fledgling,63.250000,
Discovery Trust,DSV,0475426,FTSE Fledgling,93.500000,
Aim VCT,AIV,0448451,Ineligible,86.000000,
Quester VCT,QUR,0717429,Ineligible,58.500000,
Fulmar,FMR,0355410,FTSE Fledgling,74.500000,
Baronsmead VCT,BDV,0080358,Ineligible,91.500000,
Affinity Internet Holdings,AIH,0661612,FTSE SmallCap,71.000000,
Ecsoft Group,ECS,0292476,FTSE SmallCap,190.000000,
Fortune Oil,FTO,0102296,FTSE Fledgling,1.500000,
London Clubs International,LCI,0525246,FTSE Fledgling,14.500000,
Signature Restaurants,SUR,3089910,FTSE Fledgling,51.500000,
Finsbury Life Scs,FLS,0038551,FTSE Fledgling,70.000000,
Treatt,TET,0912826,FTSE Fledgling,208.500000,
Pacific Media,PCM,0680770,FTSE Fledgling,0.495000,
Pharmagene,PGN,0923163,FTSE Fledgling,40.000000,
JKX Oil & Gas,JKX,0469742,FTSE Fledgling,15.750000,
Glotel,GLO,0678214,FTSE Fledgling,55.000000,
Murray VCT 2,MRV,0610540,Ineligible,56.000000,
UCM Group,UCM,0917241,FTSE Fledgling,87.000000,
Eurocopy,EUP,0322340,FTSE Fledgling,46.500000,
Brandon Hire,BDH,0120072,FTSE Fledgling,77.000000,
Pressac,PRSC,0701154,FTSE Fledgling,23.500000,
Get Group,GTG,0368463,FTSE Fledgling,123.500000,
IDS Group,IDG,0216874,FTSE Fledgling,35.500000,
Entertainment Rights,ERT,0813888,FTSE Fledgling,7.750000,
Braemar Seascope Group,BMS,0060093,FTSE Fledgling,117.000000,
Edinburgh High Income Trust,EHI,0878627,FTSE Fledgling,63.500000,
Graphite Private Equity Trust,GEQ,0345574,FTSE Fledgling,80.000000,
Northamber,NAR,0645638,FTSE Fledgling,61.000000,
British & American Investment Trust,BAF,0065311,FTSE Fledgling,79.500000,
BWD Aim VCT,BAV,0572316,Ineligible,90.000000,
Argonaut Games,AGT,0142708,FTSE Fledgling,20.500000,
Schroder Split Investment Fund,SCS,3119550,,48.000000,
Asset Management Investment Co,AMN,0058065,FTSE Fledgling,100.500000,
Establishment Investment Trust,ET.,3133691,,98.500000,
Lindsell Train Investment Trust,LTI,3001710,FTSE Fledgling,9850.000000,
Gresham House,GHE,0388728,,450.000000,
Macro 4,MAO,0554110,FTSE SmallCap,94.000000,
Chesterton International,CTN,0192350,FTSE Fledgling,23.000000,
Investec Extra Income Trust,IVE,0397995,FTSE Fledgling,89.500000,
Deltron Electronics,DET,0261841,FTSE Fledgling,69.000000,
Compel,CGR,0218007,FTSE Fledgling,62.500000,
4imprint Group,FOUR,0664097,FTSE Fledgling,67.500000,
Country & Metropolitan,CRY,0059596,FTSE Fledgling,101.500000,
Fibernet,FIB,0331896,FTSE SmallCap,31.000000,
Highcroft Investments,HIV,0425487,FTSE Fledgling,352.500000,
Aberdeen Development Capital,AVC,0735250,FTSE Fledgling,51.500000,
Stanelco,SEO,0581419,FTSE Fledgling,2.850000,
Inveresk,IVS,0457769,FTSE Fledgling,35.250000,
SR Europe Investment Trust,SR.,3066894,FTSE Fledgling,76.500000,
Blue Chip Value and Income Fund Ld,BCV,3047822,Ineligible,28.000000,
Profile Therapeutics,PTP,0138622,FTSE Fledgling,38.500000,
BFS US Special Opps Trust: Inc Shs 0.1p,BSOI,3031331,Ineligible,35.000000,
BFS US Special Opps Trust: Cap Shs 0.1p,BSOC,3031319,Ineligible,2.750000,
Fairbriar,FBR,0330729,FTSE Fledgling,53.000000,
Portmeirion Group,PMP,0695729,FTSE Fledgling,180.000000,
Mayborn Group,MBY,0574174,FTSE Fledgling,79.500000,
Havelock Europa,HVE,0414935,FTSE Fledgling,60.000000,
Sunderland,SUA,0857682,FTSE Fledgling,215.000000,
Dresdner RCM Smlr Cos Inv Tst,DRC,0494863,FTSE Fledgling,160.500000,
INVESCO Contl Smaller Cos Tst,ISM,0281991,FTSE Fledgling,35.000000,
AIM Group,AIM,0001917,FTSE Fledgling,125.000000,
Chapelthorpe,CPL,0726500,FTSE Fledgling,9.000000,
INVESCO Recovery Trust 2005,IVT,0438946,FTSE Fledgling,106.000000,
Jos Hldgs,JOSC,0478384,Ineligible,265.000000,
Jos Hldgs,JOSI,0478395,Ineligible,17.000000,
Financial Objects,FIO,0451697,FTSE Fledgling,46.500000,
INVESCO Japan Discovery Trust,IJD,0453110,FTSE Fledgling,62.250000,
Quester VCT 5,QUV,3110207,Ineligible,92.500000,
Broadcastle,BCS,0004240,FTSE Fledgling,55.000000,
Gibbs & Dandy A,GDYA,0368548,FTSE Fledgling,174.500000,
Gibbs & Dandy,GDYO,0368504,FTSE Fledgling,370.000000,
LTG Technologies,LTG,0435293,FTSE Fledgling,7.750000,
Alexandra,AXD,0014335,FTSE Fledgling,52.500000,
Caffe Nero Group,CFN,0127749,FTSE Fledgling,26.000000,
Proven VCT,PVN,0413880,Ineligible,80.000000,
Downing Classic VCT 3,DCT,3034868,Ineligible,80.000000,
Albany Investment Trust,ABNY,0012102,FTSE Fledgling,175.000000,
Airsprung Furniture Group,APG,0011994,FTSE Fledgling,72.500000,
Liontrust Winners Inv Tst,LWN,0348175,FTSE Fledgling,57.500000,
Dresdner RCM Endowment Policy TST 2010,DRE,0278175,FTSE Fledgling,69.000000,
Baronsmead VCT 4,BNS,3109528,Ineligible,91.500000,
Hampson Industries,HAMP,0407247,FTSE Fledgling,14.500000,
Redstone,RED,0850067,FTSE Fledgling,0.615000,
Telspec,TSP,0882145,FTSE Fledgling,42.000000,
BFS Asian Assets Trust,BFTI,0800642,Ineligible,16.000000,
BFS Asian Assets Trust Ld (Cap Shs),BFTC,0801504,Ineligible,4.000000,
Singer & Friedlander Aim 3 VCT,SFA,3020715,Ineligible,95.000000,
Advent VCT,ADV,0048873,Ineligible,53.000000,
Matrix Venture Fund VCT,MEV,0923323,Ineligible,80.000000,
Murray VCT,MVC,0610755,Ineligible,55.000000,
Carclo,CAR,0175191,FTSE Fledgling,31.500000,
Avesco,AVS,0065322,FTSE SmallCap,100.000000,
Latham (James),LTHM,0506508,FTSE Fledgling,325.000000,
INVESCO Convertible Trust,IVC,0465881,FTSE Fledgling,108.000000,
Vega Group,VEG,0929150,FTSE Fledgling,88.000000,
Medical Solutions,MLS,0973964,FTSE Fledgling,20.500000,
Shiloh,SLH,0804406,FTSE Fledgling,244.000000,
Eyretel,EYR,0261625,FTSE SmallCap,10.500000,
Osmetech,OMH,0051213,FTSE Fledgling,6.500000,
Kewill Systems,KWL,0738334,FTSE Fledgling,21.000000,
Groupe Chez Gerard,GCZ,0392600,FTSE Fledgling,77.000000,
Aberdeen Growth VCT 1,AGV,3036745,Ineligible,65.000000,
Windsor,WNDR,0121848,FTSE Fledgling,29.000000,
Quantica,QTA,0285454,FTSE Fledgling,39.500000,
Electra Kingsway VCT,EKV,3116153,Ineligible,100.000000,
Cropper(James),CRPR,0234605,FTSE Fledgling,184.000000,
New Zealand Investment Trust,NZL,0634874,FTSE Fledgling,141.500000,
Manganese Bronze Hldgs,MNGS,0561701,FTSE Fledgling,86.000000,
Lorien,LRG,0534532,FTSE Fledgling,78.500000,
Colefax Group,CFX,0209045,FTSE Fledgling,71.000000,
Yorkshire Group,YOR,0987620,FTSE Fledgling,29.000000,
Amberley Group,AMB,0027366,FTSE Fledgling,25.500000,
Murray Extra Return Inv Tst Inc Shs,MEXI,0383239,Ineligible,52.500000,
Murray Extra Return Inv Tst Cap Shs,MEXC,0383251,Ineligible,2.250000,
Fortress Holdings,FOS,0049456,FTSE Fledgling,23.500000,
Ben Bailey,BBC,0070605,FTSE Fledgling,143.500000,
Mithras Investment Trust,MTH,0596286,FTSE Fledgling,37.500000,
Celsis International,CEL,0182298,FTSE Fledgling,14.000000,
Murray Global Return Trust,MGB,0535546,FTSE Fledgling,13.750000,
Celtic,CCP,0433918,FTSE Fledgling,48.500000,
Alterian,ALN,0922104,FTSE Fledgling,37.500000,
Daniels (S),DAN,0253116,FTSE Fledgling,8.750000,
Emerald Energy,EEN,0313269,FTSE Fledgling,1.000000,
Investec High Income Tst,ICH,3019746,FTSE Fledgling,52.000000,
Telework Systems,TWK,0925084,FTSE SmallCap,8.000000,
Leggmason Inv Intl Util Tst,LIUI,0145837,Ineligible,17.000000,
Leggmason Inv Intl Util Tst,LIU,0475868,Ineligible,8.000000,
Churchill China,CHH,0196103,FTSE Fledgling,136.000000,
Northern 3 VCT,NTN,3115202,Ineligible,95.000000,
Carrs Milling Industries,CRM,0178587,FTSE Fledgling,180.000000,
Indigo Vision Group,IND,0925147,FTSE SmallCap,21.000000,
Northern AIM VCT,NNA,0209368,Ineligible,65.000000,
Touchstone Group,TSE,0305813,FTSE Fledgling,136.000000,
BFS Small Cos Dividend Trust,BSD,0661582,FTSE Fledgling,90.000000,
Aurora Investment Trust,ARR,0063326,FTSE Fledgling,93.000000,
Harvey Nash Group,HVN,0657354,FTSE Fledgling,26.000000,
SCI Entertainment Group,SEG,0764179,FTSE Fledgling,49.000000,
Ptarmigan Intnl. Capital Trust,PTM,0180010,FTSE Fledgling,249.500000,
Datamonitor,DTM,0975711,Ineligible,19.500000,
Whittard of Chelsea,WOC,0964010,FTSE Fledgling,61.000000,
Partridge Fine Arts,PRF,0673231,FTSE Fledgling,61.500000,
Netstore,NES,0412360,FTSE Fledgling,14.250000,
Dataflex Holdings,DFX,0101806,FTSE Fledgling,19.750000,
Thorpe (FW),TFW,0890104,FTSE Fledgling,116.000000,
Gaming International,GGI,3075908,FTSE Fledgling,60.000000,
Gartmore Snt Inc Shs,GTSI,0413136,Ineligible,9.000000,
Gartmore Snt Cap Shs,GTSC,0413125,Ineligible,2.000000,
Retail Decisions,RTD,0948348,FTSE Fledgling,4.750000,
VTR,VTR,0929354,FTSE Fledgling,120.000000,
Ransom (W.) & Son,RNSM,0724968,FTSE Fledgling,50.500000,
Second Scottish National Trust,SSNI,0165255,FTSE Fledgling,16.500000,
Close Tech&Gen VCT,CNG,0558167,Ineligible,92.000000,
Ronson,RON,0439303,FTSE Fledgling,1.235000,
Teamtalk Media Group,TTK,0177283,Ineligible,5.750000,
Capital Opportunities Trust,COT,0167240,FTSE Fledgling,73.500000,
Dresdner RCM Income Growth IT,DRM,0288107,FTSE Fledgling,39.500000,
Blue Planet Fin & Inc I.T.,BPFU,0175793,FTSE Fledgling,930.000000,
Martin Currie Enhanced Inc Tst,MCN,0725637,FTSE Fledgling,49.000000,
Huntsworth,HNT,0432722,FTSE Fledgling,14.000000,
Trio Holdings,TRN,0894678,FTSE Fledgling,15.500000,
London Forfaiting Co,LFC,0528784,FTSE Fledgling,12.250000,
Christie Group,CTG,0195315,FTSE Fledgling,51.500000,
Exeter Investment Group PLC,EIG,0325628,FTSE Fledgling,127.500000,
Resources Investment Trust,REI,3098314,,67.500000,
Aberdeen Convertible Income Trust,ABC,0506241,FTSE Fledgling,29.000000,
Aston Villa,ASV,0063285,FTSE Fledgling,111.500000,
Investec European Gwth & Inc Tst,IEO,0119575,Ineligible,19.000000,
Pittards,PTD,0690520,FTSE Fledgling,57.500000,
Taverners Trust,TVT,0876999,FTSE Fledgling,78.500000,
MS International,MSI,0595700,FTSE Fledgling,56.000000,
Eckoh Technologies,ECK,0854478,FTSE Fledgling,6.000000,
XKO Group,XKO,0159225,FTSE Fledgling,46.000000,
Guinness Flight Venture Capital Trust,GFV,0394510,Ineligible,42.000000,
Manchester & London Inv Tst,MNL,0225847,FTSE Fledgling,163.000000,
Caffyns,CFYN,0161521,FTSE Fledgling,455.000000,
Ivory & Sime Optimum Income Trust,IVO,0453091,FTSE Fledgling,34.500000,
Sinclair(William)Hldgs,SNCL,0966566,FTSE Fledgling,52.500000,
Dmatek Limited,DTK,0272337,FTSE Fledgling,54.500000,
Motion Media,MMD,0443605,FTSE SmallCap,11.500000,
Easyscreen,EAS,0485997,FTSE Fledgling,22.000000,
Sherwood Group,SHW,0260763,FTSE Fledgling,10.500000,
Knowledge Support Systems Group,KSS,0333159,FTSE Fledgling,15.750000,
Walker Greenbank,WGB,0306151,FTSE Fledgling,19.500000,
Chamberlin & Hill,CMH,0187022,FTSE Fledgling,157.500000,
Global Opportunities Trust Ld Inc,GOTI,0829164,Ineligible,9.000000,
Global Opportunities Trust Ld Cap,GOTC,0829227,Ineligible,1.750000,
Cardiff Property,CDFF,0175425,FTSE Fledgling,501.000000,
Quayle Munro Holdings,QYM,0299671,FTSE Fledgling,325.000000,
Intelek,ITK,0008480,FTSE Fledgling,14.250000,
Falkland Islands Holdings,FKL,0186159,FTSE Fledgling,186.000000,
Hay & Robertson,HAY,0398299,FTSE Fledgling,53.000000,
QS Group,QSG,0714851,FTSE Fledgling,28.500000,
PPL Therapeutics,PTH,0665744,FTSE SmallCap,9.000000,
TeleCity,TCY,0538749,FTSE Fledgling,5.500000,
Onemonday Group,ONE,3002605,FTSE Fledgling,24.500000,
Walker Crips Weddle Beck,WCW,0941121,FTSE Fledgling,109.000000,
Titon Hldgs,TON,0894140,FTSE Fledgling,99.500000,
Mid-States,MST,0268303,FTSE Fledgling,20.750000,
Parkwood Holdings,PKW,0681654,FTSE Fledgling,55.500000,
Aortech International,AOR,0040211,FTSE SmallCap,28.500000,
Precoat International,PPR,0699204,FTSE Fledgling,74.500000,
Trivest VCT,TST,0166399,Ineligible,62.500000,
Donatantonio,DON,0276209,FTSE Fledgling,70.500000,
Merrydown,MYW,0581453,FTSE Fledgling,44.000000,
Black Arrow Group,BLKA,0101497,FTSE Fledgling,49.500000,
Howard Holdings,HWS,0440769,FTSE Fledgling,39.000000,
Character Group,CCT,0897611,FTSE Fledgling,25.500000,
INVESCO City & Commercial Trust,ICT,0636911,FTSE Fledgling,82.000000,
Patsystems,PTS,0305501,FTSE Fledgling,8.000000,
Close Finsbury Eurotech Trust,CFB,0958477,FTSE Fledgling,20.000000,
Safeland,SAF,0766700,FTSE Fledgling,38.000000,
M.M.T.Computing,MMT,0550367,FTSE Fledgling,85.000000,
Tinsley (Eliza) Group,TNL,0893040,FTSE Fledgling,38.000000,
Global Group,GLG,0373070,FTSE Fledgling,6.250000,
International Real Estate,IRE,0697059,FTSE Fledgling,138.500000,
Elderstreet Milnm Vent Cap Tst,EMV,0362205,Ineligible,56.500000,
Theratase,THE,0314262,FTSE Fledgling,39.500000,
Southampton Leisure Holdings,SOO,0792211,FTSE Fledgling,31.000000,
Rage,RGE,0067469,FTSE Fledgling,1.250000,
Intrinsic Value,ITV,0744955,FTSE Fledgling,40.000000,
Premier Asset Management,PAM,0952628,FTSE Fledgling,84.000000,
C.H.E. Group,CEU,0047784,FTSE Fledgling,43.500000,
Electronic Data Processing,EDP,0310152,FTSE Fledgling,40.000000,
Teather & Greenwood Holdings,TEG,0648228,FTSE Fledgling,35.000000,
Redbus Interhouse,RBI,0918299,FTSE Fledgling,6.500000,
Swallowfield,SWL,0866730,FTSE Fledgling,90.000000,
Piccadilly Growth Trust,PDY,0435594,FTSE Fledgling,75.000000,
European Colour,EUC,0226301,FTSE Fledgling,21.000000,
Liontrust Knowledge Economy Tst,LKE,3023286,FTSE Fledgling,58.000000,
Legg Mason Investrs Aim Dist Tst,LMA,0011637,Ineligible,58.000000,
Eleco,ELCO,0308124,FTSE Fledgling,22.500000,
Jacks (William),JCKS,0468545,FTSE Fledgling,87.500000,
Trace Group,TCC,0898056,FTSE Fledgling,62.500000,
INVESCO Geared Opportunities Trust,IGO,0256784,FTSE Fledgling,51.000000,
GB Group,GBG,0687061,FTSE Fledgling,11.750000,
Advance Value Realisation,AVR,0928209,Ineligible,62.000000,
Jasmin,JAS,0471800,FTSE Fledgling,197.500000,
Singer & Friedlander Aim 2 VCT,SFV,0350318,Ineligible,49.500000,
AFA Systems,AFA,0011239,FTSE Fledgling,39.000000,
Hampton Trust,HMP,0141534,FTSE Fledgling,6.750000,
Music Choice Europe,MUS,0976673,FTSE Fledgling,7.500000,
Clinical Computing,CLC,0206336,FTSE Fledgling,36.500000,
Capital For Companies VCT,CFC,0173485,Ineligible,76.500000,
Aberdeen New Thai Inv Tst,ANW,0005997,FTSE Fledgling,49.500000,
Victoria,VCP,0929008,FTSE Fledgling,132.500000,
Total Systems,TTS,0897503,FTSE Fledgling,87.500000,
Triven VCT,TVV,0539151,Ineligible,47.500000,
Rolfe & Nolan,ROLF,0747170,FTSE Fledgling,61.500000,
Advanced Power Components,APC,0037398,FTSE Fledgling,36.500000,
Murray Emerging Gwth & Inc Tst,MEM,3019423,FTSE Fledgling,23.000000,
Close Brothers Dev VCT,CBD,0483247,Ineligible,60.000000,
Blue Planet UK Financials IT,BPU,0152417,FTSE Fledgling,63.000000,
Zero Dividend Recovery Fund Limited,ZDR,3145878,Ineligible,74.000000,
Foresight Technology VCT,FTV,0186126,Ineligible,77.500000,
